VDS	ID	IREF	VGB
3.71130e+00	1.21682e-05	1.65274e-05	1.36070e+00
3.72126e+00	1.21625e-05	1.65273e-05	1.36071e+00
3.73117e+00	1.21655e-05	1.65274e-05	1.36069e+00
3.74108e+00	1.21684e-05	1.65271e-05	1.36071e+00
3.75135e+00	1.21726e-05	1.65268e-05	1.36070e+00
3.76131e+00	1.21667e-05	1.65260e-05	1.36071e+00
3.77123e+00	1.21721e-05	1.65269e-05	1.36071e+00
3.78115e+00	1.21709e-05	1.65269e-05	1.36073e+00
3.79107e+00	1.21734e-05	1.65270e-05	1.36073e+00
3.80135e+00	1.21704e-05	1.65270e-05	1.36071e+00
3.81128e+00	1.21685e-05	1.65268e-05	1.36072e+00
3.82118e+00	1.21749e-05	1.65270e-05	1.36070e+00
3.83115e+00	1.21740e-05	1.65269e-05	1.36068e+00
3.84108e+00	1.21732e-05	1.65270e-05	1.36067e+00
3.85136e+00	1.21730e-05	1.65269e-05	1.36069e+00
3.86127e+00	1.21770e-05	1.65268e-05	1.36070e+00
3.87119e+00	1.21787e-05	1.65271e-05	1.36071e+00
3.88114e+00	1.21760e-05	1.65272e-05	1.36072e+00
3.89107e+00	1.21790e-05	1.65265e-05	1.36072e+00
3.90135e+00	1.21789e-05	1.65265e-05	1.36072e+00
3.91127e+00	1.21864e-05	1.65262e-05	1.36074e+00
3.92123e+00	1.21785e-05	1.65267e-05	1.36072e+00
3.93120e+00	1.21829e-05	1.65266e-05	1.36072e+00
3.94113e+00	1.21783e-05	1.65267e-05	1.36071e+00
3.95136e+00	1.21792e-05	1.65268e-05	1.36071e+00
3.96131e+00	1.21864e-05	1.65269e-05	1.36072e+00
3.97126e+00	1.21859e-05	1.65266e-05	1.36071e+00
3.98117e+00	1.21841e-05	1.65269e-05	1.36069e+00
3.99109e+00	1.21837e-05	1.65269e-05	1.36069e+00
4.00136e+00	1.21872e-05	1.65269e-05	1.36072e+00
4.01130e+00	1.21850e-05	1.65269e-05	1.36072e+00
4.02122e+00	1.21828e-05	1.65268e-05	1.36071e+00
4.03115e+00	1.21897e-05	1.65266e-05	1.36068e+00
4.04142e+00	1.21872e-05	1.65267e-05	1.36067e+00
4.05135e+00	1.21885e-05	1.65267e-05	1.36071e+00
4.06130e+00	1.21880e-05	1.65271e-05	1.36072e+00
4.07122e+00	1.21872e-05	1.65273e-05	1.36069e+00
4.08117e+00	1.21878e-05	1.65271e-05	1.36071e+00
4.09143e+00	1.21936e-05	1.65269e-05	1.36072e+00
4.10138e+00	1.21952e-05	1.65268e-05	1.36070e+00
4.11127e+00	1.21931e-05	1.65268e-05	1.36072e+00
4.12124e+00	1.21945e-05	1.65269e-05	1.36071e+00
4.13116e+00	1.21910e-05	1.65265e-05	1.36070e+00
4.14139e+00	1.21959e-05	1.65263e-05	1.36073e+00
4.15130e+00	1.21944e-05	1.65266e-05	1.36070e+00
4.16123e+00	1.21970e-05	1.65265e-05	1.36070e+00
4.17116e+00	1.21997e-05	1.65264e-05	1.36070e+00
4.18113e+00	1.21972e-05	1.65265e-05	1.36070e+00
4.19139e+00	1.21996e-05	1.65269e-05	1.36073e+00
4.20131e+00	1.22048e-05	1.65269e-05	1.36077e+00
4.21126e+00	1.22023e-05	1.65272e-05	1.36074e+00
4.22120e+00	1.22075e-05	1.65268e-05	1.36075e+00
4.23111e+00	1.22066e-05	1.65271e-05	1.36078e+00
4.24134e+00	1.22087e-05	1.65272e-05	1.36074e+00
4.25126e+00	1.22004e-05	1.65271e-05	1.36073e+00
4.26126e+00	1.22069e-05	1.65269e-05	1.36073e+00
4.27118e+00	1.22058e-05	1.65266e-05	1.36073e+00
4.28111e+00	1.22048e-05	1.65269e-05	1.36070e+00
4.29137e+00	1.22090e-05	1.65270e-05	1.36069e+00
4.30132e+00	1.22060e-05	1.65264e-05	1.36071e+00
4.31128e+00	1.22083e-05	1.65265e-05	1.36069e+00
4.32119e+00	1.22074e-05	1.65265e-05	1.36071e+00
4.33114e+00	1.22083e-05	1.65269e-05	1.36070e+00
4.34141e+00	1.22118e-05	1.65267e-05	1.36071e+00
4.35135e+00	1.22095e-05	1.65263e-05	1.36074e+00
4.36125e+00	1.22105e-05	1.65258e-05	1.36072e+00
4.37120e+00	1.22078e-05	1.65261e-05	1.36073e+00
4.38112e+00	1.22138e-05	1.65260e-05	1.36073e+00
4.39134e+00	1.22088e-05	1.65260e-05	1.36069e+00
4.40131e+00	1.22050e-05	1.65260e-05	1.36070e+00
4.41124e+00	1.22105e-05	1.65261e-05	1.36073e+00
4.42118e+00	1.22164e-05	1.65260e-05	1.36070e+00
4.43113e+00	1.22112e-05	1.65261e-05	1.36072e+00
4.44145e+00	1.22118e-05	1.65261e-05	1.36070e+00
4.45134e+00	1.22131e-05	1.65263e-05	1.36071e+00
4.46131e+00	1.22119e-05	1.65263e-05	1.36068e+00
4.47124e+00	1.22138e-05	1.65261e-05	1.36071e+00
4.48119e+00	1.22139e-05	1.65261e-05	1.36075e+00
4.49138e+00	1.22202e-05	1.65261e-05	1.36070e+00
4.50130e+00	1.22203e-05	1.65261e-05	1.36074e+00
4.51128e+00	1.22252e-05	1.65266e-05	1.36070e+00
4.52121e+00	1.22266e-05	1.65263e-05	1.36072e+00
4.53113e+00	1.22229e-05	1.65264e-05	1.36069e+00
4.54143e+00	1.22240e-05	1.65265e-05	1.36068e+00
4.55133e+00	1.22202e-05	1.65266e-05	1.36069e+00
4.56127e+00	1.22193e-05	1.65264e-05	1.36068e+00
4.57123e+00	1.22185e-05	1.65262e-05	1.36064e+00
4.58115e+00	1.22197e-05	1.65264e-05	1.36071e+00
4.59142e+00	1.22242e-05	1.65260e-05	1.36070e+00
4.60139e+00	1.22229e-05	1.65257e-05	1.36069e+00
4.61130e+00	1.22234e-05	1.65259e-05	1.36074e+00
4.62122e+00	1.22314e-05	1.65257e-05	1.36072e+00
4.63116e+00	1.22231e-05	1.65262e-05	1.36072e+00
4.64144e+00	1.22277e-05	1.65261e-05	1.36072e+00
4.65136e+00	1.22290e-05	1.65258e-05	1.36073e+00
4.66126e+00	1.22272e-05	1.65259e-05	1.36072e+00
4.67120e+00	1.22296e-05	1.65263e-05	1.36073e+00
4.68147e+00	1.22260e-05	1.65261e-05	1.36071e+00
4.69138e+00	1.22276e-05	1.65256e-05	1.36069e+00
4.70132e+00	1.22261e-05	1.65256e-05	1.36069e+00
4.71123e+00	1.22288e-05	1.65256e-05	1.36071e+00
4.72116e+00	1.22352e-05	1.65256e-05	1.36073e+00
4.73144e+00	1.22344e-05	1.65257e-05	1.36069e+00
4.74137e+00	1.22321e-05	1.65259e-05	1.36067e+00
4.75133e+00	1.22307e-05	1.65257e-05	1.36066e+00
4.76127e+00	1.22274e-05	1.65259e-05	1.36066e+00
4.77123e+00	1.22307e-05	1.65262e-05	1.36070e+00
4.78149e+00	1.22370e-05	1.65260e-05	1.36070e+00
4.79144e+00	1.22375e-05	1.65262e-05	1.36069e+00
4.80138e+00	1.22362e-05	1.65261e-05	1.36069e+00
4.81130e+00	1.22426e-05	1.65261e-05	1.36068e+00
4.82122e+00	1.22372e-05	1.65263e-05	1.36071e+00
4.83146e+00	1.22383e-05	1.65263e-05	1.36072e+00
4.84139e+00	1.22381e-05	1.65266e-05	1.36070e+00
4.85134e+00	1.22419e-05	1.65261e-05	1.36073e+00
4.86124e+00	1.22391e-05	1.65263e-05	1.36068e+00
4.87117e+00	1.22420e-05	1.65261e-05	1.36071e+00
4.88143e+00	1.22387e-05	1.65261e-05	1.36069e+00
4.89137e+00	1.22406e-05	1.65265e-05	1.36068e+00
4.90131e+00	1.22462e-05	1.65268e-05	1.36068e+00
4.91121e+00	1.22487e-05	1.65265e-05	1.36067e+00
4.92117e+00	1.22450e-05	1.65261e-05	1.36069e+00
4.93141e+00	1.22431e-05	1.65257e-05	1.36069e+00
4.94137e+00	1.22477e-05	1.65261e-05	1.36069e+00
4.95132e+00	1.22475e-05	1.65259e-05	1.36068e+00
4.96124e+00	1.22497e-05	1.65260e-05	1.36073e+00
4.97119e+00	1.22490e-05	1.65258e-05	1.36069e+00
4.98147e+00	1.22518e-05	1.65262e-05	1.36072e+00
4.99140e+00	1.22518e-05	1.65262e-05	1.36071e+00
5.00134e+00	1.22576e-05	1.65264e-05	1.36073e+00
3.43084e-05	-1.20045e-07	1.65316e-04	1.87173e+00
1.00033e-02	8.30768e-06	1.65316e-04	1.87180e+00
2.00557e-02	1.64312e-05	1.65317e-04	1.87186e+00
3.00854e-02	2.42245e-05	1.65317e-04	1.87189e+00
4.00866e-02	3.17226e-05	1.65317e-04	1.87187e+00
5.00881e-02	3.89290e-05	1.65317e-04	1.87191e+00
6.00887e-02	4.58383e-05	1.65317e-04	1.87190e+00
7.00927e-02	5.24751e-05	1.65317e-04	1.87191e+00
8.00932e-02	5.88139e-05	1.65317e-04	1.87189e+00
9.00933e-02	6.48750e-05	1.65316e-04	1.87187e+00
1.00096e-01	7.06608e-05	1.65317e-04	1.87190e+00
1.10093e-01	7.61607e-05	1.65317e-04	1.87189e+00
1.20091e-01	8.13952e-05	1.65317e-04	1.87187e+00
1.30097e-01	8.63642e-05	1.65316e-04	1.87188e+00
1.40095e-01	9.10684e-05	1.65317e-04	1.87192e+00
1.50095e-01	9.54961e-05	1.65317e-04	1.87189e+00
1.60095e-01	9.96771e-05	1.65316e-04	1.87192e+00
1.70094e-01	1.03606e-04	1.65317e-04	1.87193e+00
1.80091e-01	1.07281e-04	1.65317e-04	1.87189e+00
1.90094e-01	1.10722e-04	1.65317e-04	1.87188e+00
2.00095e-01	1.13937e-04	1.65317e-04	1.87188e+00
2.10105e-01	1.16911e-04	1.65315e-04	1.87195e+00
2.20098e-01	1.19672e-04	1.65316e-04	1.87191e+00
2.30131e-01	1.22221e-04	1.65315e-04	1.87192e+00
2.40130e-01	1.24557e-04	1.65316e-04	1.87193e+00
2.50122e-01	1.26718e-04	1.65316e-04	1.87194e+00
2.60118e-01	1.28673e-04	1.65317e-04	1.87193e+00
2.70146e-01	1.30481e-04	1.65316e-04	1.87198e+00
2.80137e-01	1.32103e-04	1.65317e-04	1.87195e+00
2.90129e-01	1.33568e-04	1.65316e-04	1.87196e+00
3.00120e-01	1.34878e-04	1.65316e-04	1.87196e+00
3.10152e-01	1.36092e-04	1.65316e-04	1.87195e+00
3.20141e-01	1.37172e-04	1.65316e-04	1.87196e+00
3.30133e-01	1.38110e-04	1.65316e-04	1.87196e+00
3.40130e-01	1.38973e-04	1.65315e-04	1.87196e+00
3.50122e-01	1.39740e-04	1.65316e-04	1.87198e+00
3.60155e-01	1.40439e-04	1.65315e-04	1.87198e+00
3.70149e-01	1.41020e-04	1.65314e-04	1.87199e+00
3.80141e-01	1.41562e-04	1.65314e-04	1.87197e+00
3.90135e-01	1.42044e-04	1.65314e-04	1.87195e+00
4.00167e-01	1.42475e-04	1.65314e-04	1.87193e+00
4.10159e-01	1.42854e-04	1.65315e-04	1.87197e+00
4.20154e-01	1.43212e-04	1.65315e-04	1.87196e+00
4.30148e-01	1.43515e-04	1.65315e-04	1.87198e+00
4.40136e-01	1.43777e-04	1.65314e-04	1.87198e+00
4.50167e-01	1.44038e-04	1.65316e-04	1.87197e+00
4.60159e-01	1.44273e-04	1.65315e-04	1.87198e+00
4.70152e-01	1.44494e-04	1.65315e-04	1.87198e+00
4.80146e-01	1.44691e-04	1.65315e-04	1.87199e+00
4.90176e-01	1.44832e-04	1.65315e-04	1.87194e+00
5.00167e-01	1.45001e-04	1.65315e-04	1.87196e+00
5.10163e-01	1.45150e-04	1.65315e-04	1.87198e+00
5.20154e-01	1.45286e-04	1.65316e-04	1.87199e+00
5.30185e-01	1.45435e-04	1.65315e-04	1.87198e+00
5.40183e-01	1.45551e-04	1.65316e-04	1.87199e+00
5.50172e-01	1.45663e-04	1.65315e-04	1.87200e+00
5.60171e-01	1.45779e-04	1.65316e-04	1.87199e+00
5.70163e-01	1.45892e-04	1.65316e-04	1.87201e+00
5.80188e-01	1.45989e-04	1.65316e-04	1.87202e+00
5.90186e-01	1.46080e-04	1.65316e-04	1.87202e+00
6.00176e-01	1.46167e-04	1.65316e-04	1.87200e+00
6.10168e-01	1.46237e-04	1.65316e-04	1.87201e+00
6.20191e-01	1.46310e-04	1.65315e-04	1.87204e+00
6.30185e-01	1.46411e-04	1.65316e-04	1.87199e+00
6.40173e-01	1.46467e-04	1.65316e-04	1.87199e+00
6.50164e-01	1.46532e-04	1.65316e-04	1.87203e+00
6.60158e-01	1.46611e-04	1.65315e-04	1.87204e+00
6.70189e-01	1.46691e-04	1.65317e-04	1.87203e+00
6.80184e-01	1.46759e-04	1.65316e-04	1.87202e+00
6.90182e-01	1.46825e-04	1.65318e-04	1.87204e+00
7.00170e-01	1.46881e-04	1.65317e-04	1.87204e+00
7.10202e-01	1.46942e-04	1.65317e-04	1.87207e+00
7.20192e-01	1.46990e-04	1.65317e-04	1.87206e+00
7.30182e-01	1.47039e-04	1.65317e-04	1.87204e+00
7.40176e-01	1.47095e-04	1.65318e-04	1.87200e+00
7.50205e-01	1.47154e-04	1.65317e-04	1.87202e+00
7.60192e-01	1.47197e-04	1.65317e-04	1.87204e+00
7.70185e-01	1.47252e-04	1.65318e-04	1.87205e+00
7.80177e-01	1.47285e-04	1.65317e-04	1.87207e+00
7.90168e-01	1.47357e-04	1.65318e-04	1.87205e+00
8.00198e-01	1.47389e-04	1.65317e-04	1.87205e+00
8.10188e-01	1.47431e-04	1.65318e-04	1.87206e+00
8.20183e-01	1.47459e-04	1.65319e-04	1.87203e+00
8.30179e-01	1.47513e-04	1.65318e-04	1.87208e+00
8.40208e-01	1.47563e-04	1.65318e-04	1.87206e+00
8.50204e-01	1.47585e-04	1.65318e-04	1.87204e+00
8.60200e-01	1.47643e-04	1.65318e-04	1.87208e+00
8.70188e-01	1.47688e-04	1.65317e-04	1.87211e+00
8.80183e-01	1.47704e-04	1.65318e-04	1.87206e+00
8.90212e-01	1.47742e-04	1.65317e-04	1.87207e+00
9.00202e-01	1.47796e-04	1.65317e-04	1.87205e+00
9.10192e-01	1.47836e-04	1.65317e-04	1.87206e+00
9.20185e-01	1.47855e-04	1.65318e-04	1.87205e+00
9.30212e-01	1.47875e-04	1.65317e-04	1.87205e+00
9.40205e-01	1.47919e-04	1.65317e-04	1.87205e+00
9.50197e-01	1.47948e-04	1.65316e-04	1.87210e+00
9.60196e-01	1.48003e-04	1.65315e-04	1.87211e+00
9.70186e-01	1.48021e-04	1.65316e-04	1.87210e+00
9.80216e-01	1.48066e-04	1.65316e-04	1.87204e+00
9.90207e-01	1.48089e-04	1.65315e-04	1.87208e+00
1.00020e+00	1.48099e-04	1.65316e-04	1.87208e+00
1.01019e+00	1.48142e-04	1.65317e-04	1.87207e+00
1.02021e+00	1.48152e-04	1.65317e-04	1.87208e+00
1.03020e+00	1.48176e-04	1.65317e-04	1.87207e+00
1.04020e+00	1.48224e-04	1.65318e-04	1.87212e+00
1.05019e+00	1.48261e-04	1.65318e-04	1.87206e+00
1.06022e+00	1.48275e-04	1.65318e-04	1.87207e+00
1.07021e+00	1.48298e-04	1.65318e-04	1.87208e+00
1.08020e+00	1.48341e-04	1.65317e-04	1.87208e+00
1.09019e+00	1.48386e-04	1.65317e-04	1.87212e+00
1.10018e+00	1.48415e-04	1.65319e-04	1.87210e+00
1.11021e+00	1.48422e-04	1.65319e-04	1.87206e+00
1.12020e+00	1.48471e-04	1.65318e-04	1.87211e+00
1.13020e+00	1.48488e-04	1.65319e-04	1.87212e+00
1.14019e+00	1.48513e-04	1.65317e-04	1.87212e+00
1.15022e+00	1.48546e-04	1.65316e-04	1.87212e+00
1.16021e+00	1.48568e-04	1.65317e-04	1.87209e+00
1.17020e+00	1.48580e-04	1.65316e-04	1.87213e+00
1.18019e+00	1.48624e-04	1.65316e-04	1.87214e+00
1.19018e+00	1.48630e-04	1.65315e-04	1.87211e+00
1.20021e+00	1.48671e-04	1.65316e-04	1.87214e+00
1.21020e+00	1.48695e-04	1.65317e-04	1.87216e+00
1.22019e+00	1.48703e-04	1.65316e-04	1.87209e+00
1.23018e+00	1.48726e-04	1.65315e-04	1.87211e+00
1.24020e+00	1.48749e-04	1.65316e-04	1.87216e+00
1.25020e+00	1.48781e-04	1.65315e-04	1.87214e+00
1.26019e+00	1.48813e-04	1.65315e-04	1.87210e+00
1.27018e+00	1.48837e-04	1.65314e-04	1.87210e+00
1.28021e+00	1.48859e-04	1.65314e-04	1.87216e+00
1.29021e+00	1.48875e-04	1.65314e-04	1.87210e+00
1.30020e+00	1.48893e-04	1.65314e-04	1.87214e+00
1.31019e+00	1.48919e-04	1.65314e-04	1.87214e+00
1.32018e+00	1.48946e-04	1.65315e-04	1.87212e+00
1.33021e+00	1.48972e-04	1.65315e-04	1.87214e+00
1.34020e+00	1.49007e-04	1.65314e-04	1.87212e+00
1.35019e+00	1.49032e-04	1.65316e-04	1.87216e+00
1.36018e+00	1.49041e-04	1.65314e-04	1.87216e+00
1.37021e+00	1.49053e-04	1.65315e-04	1.87212e+00
1.38020e+00	1.49074e-04	1.65316e-04	1.87213e+00
1.39019e+00	1.49074e-04	1.65317e-04	1.87209e+00
1.40018e+00	1.49109e-04	1.65317e-04	1.87210e+00
1.41018e+00	1.49126e-04	1.65316e-04	1.87213e+00
1.42020e+00	1.49147e-04	1.65315e-04	1.87214e+00
1.43020e+00	1.49173e-04	1.65316e-04	1.87216e+00
1.44019e+00	1.49199e-04	1.65314e-04	1.87210e+00
1.45018e+00	1.49207e-04	1.65316e-04	1.87214e+00
1.46021e+00	1.49256e-04	1.65315e-04	1.87212e+00
1.47020e+00	1.49256e-04	1.65315e-04	1.87217e+00
1.48019e+00	1.49296e-04	1.65315e-04	1.87216e+00
1.49018e+00	1.49311e-04	1.65316e-04	1.87214e+00
1.50021e+00	1.49321e-04	1.65316e-04	1.87221e+00
1.51019e+00	1.49354e-04	1.65316e-04	1.87219e+00
1.52019e+00	1.49377e-04	1.65316e-04	1.87217e+00
1.53018e+00	1.49387e-04	1.65315e-04	1.87219e+00
1.54017e+00	1.49406e-04	1.65315e-04	1.87218e+00
1.55020e+00	1.49412e-04	1.65315e-04	1.87216e+00
1.56019e+00	1.49413e-04	1.65315e-04	1.87218e+00
1.57018e+00	1.49441e-04	1.65315e-04	1.87213e+00
1.58017e+00	1.49454e-04	1.65316e-04	1.87217e+00
1.59020e+00	1.49477e-04	1.65317e-04	1.87217e+00
1.60019e+00	1.49511e-04	1.65316e-04	1.87217e+00
1.61018e+00	1.49515e-04	1.65318e-04	1.87221e+00
1.62016e+00	1.49555e-04	1.65317e-04	1.87217e+00
1.63016e+00	1.49571e-04	1.65319e-04	1.87220e+00
1.64019e+00	1.49588e-04	1.65317e-04	1.87217e+00
1.65018e+00	1.49587e-04	1.65318e-04	1.87220e+00
1.66016e+00	1.49605e-04	1.65318e-04	1.87217e+00
1.67015e+00	1.49647e-04	1.65319e-04	1.87221e+00
1.68018e+00	1.49628e-04	1.65318e-04	1.87217e+00
1.69017e+00	1.49672e-04	1.65318e-04	1.87219e+00
1.70016e+00	1.49673e-04	1.65317e-04	1.87219e+00
1.71015e+00	1.49706e-04	1.65317e-04	1.87218e+00
1.72014e+00	1.49721e-04	1.65319e-04	1.87218e+00
1.73017e+00	1.49727e-04	1.65317e-04	1.87216e+00
1.74016e+00	1.49765e-04	1.65319e-04	1.87220e+00
1.75015e+00	1.49781e-04	1.65319e-04	1.87222e+00
1.76014e+00	1.49804e-04	1.65319e-04	1.87220e+00
1.77016e+00	1.49829e-04	1.65319e-04	1.87219e+00
1.78016e+00	1.49837e-04	1.65319e-04	1.87221e+00
1.79014e+00	1.49833e-04	1.65320e-04	1.87219e+00
1.80013e+00	1.49866e-04	1.65319e-04	1.87221e+00
1.81016e+00	1.49882e-04	1.65319e-04	1.87220e+00
1.82015e+00	1.49920e-04	1.65318e-04	1.87223e+00
1.83014e+00	1.49932e-04	1.65319e-04	1.87223e+00
1.84013e+00	1.49939e-04	1.65318e-04	1.87226e+00
1.85012e+00	1.49956e-04	1.65318e-04	1.87224e+00
1.86015e+00	1.49941e-04	1.65319e-04	1.87224e+00
1.87014e+00	1.49981e-04	1.65320e-04	1.87228e+00
1.88013e+00	1.49991e-04	1.65318e-04	1.87222e+00
1.89012e+00	1.50020e-04	1.65318e-04	1.87225e+00
1.90014e+00	1.50019e-04	1.65319e-04	1.87223e+00
1.91013e+00	1.50050e-04	1.65318e-04	1.87221e+00
1.92013e+00	1.50065e-04	1.65320e-04	1.87226e+00
1.93012e+00	1.50077e-04	1.65320e-04	1.87221e+00
1.94011e+00	1.50094e-04	1.65319e-04	1.87222e+00
1.95013e+00	1.50099e-04	1.65320e-04	1.87224e+00
1.96012e+00	1.50115e-04	1.65320e-04	1.87223e+00
1.97011e+00	1.50123e-04	1.65319e-04	1.87221e+00
1.98010e+00	1.50156e-04	1.65319e-04	1.87223e+00
1.99013e+00	1.50157e-04	1.65318e-04	1.87225e+00
2.00012e+00	1.50174e-04	1.65318e-04	1.87225e+00
2.01084e+00	1.50184e-04	1.65318e-04	1.87226e+00
2.02111e+00	1.50220e-04	1.65317e-04	1.87221e+00
2.03103e+00	1.50210e-04	1.65316e-04	1.87225e+00
2.04097e+00	1.50259e-04	1.65316e-04	1.87223e+00
2.05092e+00	1.50243e-04	1.65316e-04	1.87223e+00
2.06085e+00	1.50218e-04	1.65317e-04	1.87219e+00
2.07110e+00	1.50266e-04	1.65316e-04	1.87217e+00
2.08101e+00	1.50262e-04	1.65316e-04	1.87219e+00
2.09095e+00	1.50270e-04	1.65316e-04	1.87218e+00
2.10089e+00	1.50275e-04	1.65315e-04	1.87215e+00
2.11083e+00	1.50284e-04	1.65314e-04	1.87219e+00
2.12107e+00	1.50323e-04	1.65316e-04	1.87223e+00
2.13104e+00	1.50343e-04	1.65316e-04	1.87218e+00
2.14098e+00	1.50333e-04	1.65315e-04	1.87217e+00
2.15093e+00	1.50377e-04	1.65316e-04	1.87222e+00
2.16089e+00	1.50398e-04	1.65316e-04	1.87224e+00
2.17111e+00	1.50394e-04	1.65314e-04	1.87221e+00
2.18107e+00	1.50405e-04	1.65315e-04	1.87221e+00
2.19102e+00	1.50398e-04	1.65316e-04	1.87219e+00
2.20095e+00	1.50442e-04	1.65316e-04	1.87224e+00
2.21086e+00	1.50424e-04	1.65315e-04	1.87220e+00
2.22110e+00	1.50425e-04	1.65314e-04	1.87222e+00
2.23109e+00	1.50456e-04	1.65314e-04	1.87223e+00
2.24099e+00	1.50482e-04	1.65316e-04	1.87224e+00
2.25090e+00	1.50480e-04	1.65315e-04	1.87224e+00
2.26084e+00	1.50517e-04	1.65316e-04	1.87222e+00
2.27109e+00	1.50529e-04	1.65316e-04	1.87226e+00
2.28103e+00	1.50533e-04	1.65317e-04	1.87225e+00
2.29099e+00	1.50557e-04	1.65316e-04	1.87227e+00
2.30094e+00	1.50571e-04	1.65316e-04	1.87225e+00
2.31087e+00	1.50578e-04	1.65316e-04	1.87220e+00
2.32118e+00	1.50599e-04	1.65317e-04	1.87220e+00
2.33113e+00	1.50585e-04	1.65316e-04	1.87221e+00
2.34106e+00	1.50614e-04	1.65316e-04	1.87223e+00
2.35096e+00	1.50632e-04	1.65316e-04	1.87222e+00
2.36090e+00	1.50636e-04	1.65315e-04	1.87220e+00
2.37118e+00	1.50674e-04	1.65315e-04	1.87223e+00
2.38112e+00	1.50662e-04	1.65316e-04	1.87221e+00
2.39106e+00	1.50683e-04	1.65316e-04	1.87220e+00
2.40101e+00	1.50728e-04	1.65316e-04	1.87219e+00
2.41093e+00	1.50723e-04	1.65316e-04	1.87220e+00
2.42116e+00	1.50744e-04	1.65316e-04	1.87223e+00
2.43110e+00	1.50764e-04	1.65315e-04	1.87225e+00
2.44105e+00	1.50758e-04	1.65315e-04	1.87222e+00
2.45097e+00	1.50759e-04	1.65315e-04	1.87222e+00
2.46090e+00	1.50757e-04	1.65316e-04	1.87222e+00
2.47113e+00	1.50786e-04	1.65316e-04	1.87222e+00
2.48107e+00	1.50816e-04	1.65316e-04	1.87223e+00
2.49099e+00	1.50831e-04	1.65317e-04	1.87222e+00
2.50093e+00	1.50834e-04	1.65317e-04	1.87223e+00
2.51085e+00	1.50821e-04	1.65317e-04	1.87221e+00
2.52114e+00	1.50868e-04	1.65318e-04	1.87224e+00
2.53105e+00	1.50868e-04	1.65317e-04	1.87222e+00
2.54101e+00	1.50861e-04	1.65317e-04	1.87219e+00
2.55092e+00	1.50871e-04	1.65317e-04	1.87223e+00
2.56084e+00	1.50891e-04	1.65316e-04	1.87220e+00
2.57112e+00	1.50894e-04	1.65316e-04	1.87220e+00
2.58102e+00	1.50919e-04	1.65315e-04	1.87217e+00
2.59099e+00	1.50921e-04	1.65316e-04	1.87224e+00
2.60092e+00	1.50940e-04	1.65316e-04	1.87225e+00
2.61084e+00	1.50944e-04	1.65316e-04	1.87221e+00
2.62114e+00	1.50987e-04	1.65316e-04	1.87224e+00
2.63105e+00	1.50989e-04	1.65316e-04	1.87224e+00
2.64100e+00	1.50990e-04	1.65316e-04	1.87224e+00
2.65095e+00	1.51014e-04	1.65317e-04	1.87225e+00
2.66119e+00	1.51019e-04	1.65317e-04	1.87226e+00
2.67115e+00	1.51054e-04	1.65317e-04	1.87226e+00
2.68107e+00	1.51042e-04	1.65317e-04	1.87224e+00
2.69101e+00	1.51031e-04	1.65318e-04	1.87223e+00
2.70095e+00	1.51058e-04	1.65318e-04	1.87225e+00
2.71120e+00	1.51056e-04	1.65317e-04	1.87225e+00
2.72114e+00	1.51097e-04	1.65316e-04	1.87227e+00
2.73106e+00	1.51098e-04	1.65316e-04	1.87228e+00
2.74101e+00	1.51121e-04	1.65316e-04	1.87224e+00
2.75096e+00	1.51126e-04	1.65316e-04	1.87224e+00
2.76120e+00	1.51145e-04	1.65317e-04	1.87222e+00
2.77115e+00	1.51135e-04	1.65317e-04	1.87222e+00
2.78111e+00	1.51163e-04	1.65317e-04	1.87224e+00
2.79102e+00	1.51161e-04	1.65316e-04	1.87220e+00
2.80095e+00	1.51169e-04	1.65317e-04	1.87224e+00
2.81120e+00	1.51185e-04	1.65317e-04	1.87223e+00
2.82113e+00	1.51191e-04	1.65317e-04	1.87223e+00
2.83107e+00	1.51192e-04	1.65317e-04	1.87225e+00
2.84100e+00	1.51203e-04	1.65317e-04	1.87220e+00
2.85093e+00	1.51226e-04	1.65316e-04	1.87223e+00
2.86117e+00	1.51232e-04	1.65317e-04	1.87222e+00
2.87114e+00	1.51266e-04	1.65316e-04	1.87223e+00
2.88105e+00	1.51255e-04	1.65316e-04	1.87222e+00
2.89099e+00	1.51293e-04	1.65315e-04	1.87225e+00
2.90094e+00	1.51312e-04	1.65316e-04	1.87220e+00
2.91118e+00	1.51304e-04	1.65315e-04	1.87219e+00
2.92111e+00	1.51326e-04	1.65315e-04	1.87221e+00
2.93101e+00	1.51337e-04	1.65315e-04	1.87224e+00
2.94097e+00	1.51352e-04	1.65315e-04	1.87221e+00
2.95092e+00	1.51346e-04	1.65316e-04	1.87222e+00
2.96118e+00	1.51366e-04	1.65317e-04	1.87223e+00
2.97113e+00	1.51371e-04	1.65315e-04	1.87225e+00
2.98106e+00	1.51382e-04	1.65316e-04	1.87221e+00
2.99098e+00	1.51386e-04	1.65318e-04	1.87224e+00
3.00090e+00	1.51418e-04	1.65318e-04	1.87222e+00
3.01116e+00	1.51427e-04	1.65317e-04	1.87225e+00
3.02111e+00	1.51421e-04	1.65317e-04	1.87224e+00
3.03109e+00	1.51432e-04	1.65317e-04	1.87218e+00
3.04102e+00	1.51441e-04	1.65317e-04	1.87222e+00
3.05092e+00	1.51455e-04	1.65316e-04	1.87222e+00
3.06118e+00	1.51481e-04	1.65318e-04	1.87228e+00
