VDS	ID	VGB
1.60018e+00	1.91437e-10	4.00141e+00
1.61017e+00	1.91433e-10	4.00141e+00
1.62016e+00	1.91449e-10	4.00140e+00
1.63015e+00	1.91510e-10	4.00133e+00
1.64017e+00	1.91897e-10	4.00130e+00
1.65017e+00	1.93030e-10	4.00128e+00
1.66016e+00	1.95470e-10	4.00132e+00
1.67015e+00	2.00047e-10	4.00134e+00
1.68017e+00	2.07466e-10	4.00131e+00
1.69016e+00	2.17875e-10	4.00133e+00
1.70016e+00	2.30592e-10	4.00133e+00
1.71014e+00	2.45039e-10	4.00136e+00
1.72013e+00	2.60396e-10	4.00131e+00
1.73016e+00	2.76483e-10	4.00138e+00
1.74015e+00	2.92893e-10	4.00135e+00
1.75014e+00	3.09563e-10	4.00129e+00
1.76013e+00	3.26454e-10	4.00129e+00
1.77014e+00	3.43630e-10	4.00128e+00
1.78014e+00	3.60850e-10	4.00130e+00
1.79013e+00	3.78498e-10	4.00129e+00
1.80012e+00	3.95850e-10	4.00132e+00
1.81014e+00	4.13404e-10	4.00135e+00
1.82014e+00	4.31138e-10	4.00131e+00
1.83013e+00	4.48919e-10	4.00131e+00
1.84012e+00	4.66837e-10	4.00131e+00
1.85012e+00	4.84939e-10	4.00133e+00
1.86014e+00	5.03099e-10	4.00142e+00
1.87013e+00	5.21112e-10	4.00141e+00
1.88012e+00	5.38851e-10	4.00137e+00
1.89012e+00	5.57226e-10	4.00138e+00
1.90014e+00	5.75362e-10	4.00134e+00
1.91013e+00	5.93418e-10	4.00135e+00
1.92013e+00	6.11498e-10	4.00131e+00
1.93011e+00	6.29310e-10	4.00136e+00
1.94010e+00	6.47352e-10	4.00135e+00
1.95012e+00	6.65248e-10	4.00140e+00
1.96012e+00	6.82089e-10	4.00136e+00
1.97011e+00	6.99318e-10	4.00139e+00
1.98009e+00	7.16795e-10	4.00140e+00
1.99012e+00	7.34053e-10	4.00132e+00
2.00012e+00	7.50733e-10	4.00132e+00
2.01084e+00	7.69466e-10	4.00135e+00
2.02106e+00	7.87700e-10	4.00137e+00
2.03099e+00	8.04309e-10	4.00133e+00
2.04094e+00	8.20344e-10	4.00137e+00
2.05087e+00	8.36327e-10	4.00136e+00
2.06085e+00	8.51512e-10	4.00131e+00
2.07111e+00	8.67821e-10	4.00131e+00
2.08104e+00	8.83358e-10	4.00130e+00
2.09098e+00	8.98190e-10	4.00134e+00
2.10091e+00	9.12786e-10	4.00137e+00
2.11079e+00	9.26674e-10	4.00135e+00
2.12106e+00	9.41101e-10	4.00132e+00
2.13103e+00	9.55483e-10	4.00132e+00
2.14094e+00	9.69270e-10	4.00129e+00
2.15084e+00	9.81834e-10	4.00133e+00
2.16073e+00	9.95600e-10	4.00133e+00
2.17095e+00	1.00508e-09	4.00134e+00
2.18090e+00	1.02093e-09	4.00136e+00
2.19087e+00	1.04314e-09	4.00136e+00
2.20080e+00	1.07149e-09	4.00136e+00
2.21071e+00	1.10717e-09	4.00138e+00
2.22101e+00	1.14890e-09	4.00142e+00
2.23095e+00	1.19561e-09	4.00140e+00
2.24087e+00	1.24646e-09	4.00139e+00
2.25081e+00	1.30070e-09	4.00140e+00
2.26072e+00	1.35893e-09	4.00138e+00
2.27103e+00	1.42097e-09	4.00139e+00
2.28101e+00	1.48583e-09	4.00140e+00
2.29092e+00	1.55267e-09	4.00139e+00
2.30085e+00	1.62203e-09	4.00141e+00
2.31076e+00	1.69347e-09	4.00140e+00
2.32105e+00	1.76975e-09	4.00138e+00
2.33095e+00	1.84710e-09	4.00136e+00
2.34092e+00	1.92778e-09	4.00136e+00
2.35086e+00	2.01109e-09	4.00136e+00
2.36081e+00	2.09539e-09	4.00138e+00
2.37108e+00	2.18611e-09	4.00136e+00
2.38100e+00	2.27769e-09	4.00139e+00
2.39093e+00	2.37201e-09	4.00138e+00
2.40087e+00	2.46986e-09	4.00137e+00
2.41080e+00	2.57128e-09	4.00139e+00
2.42104e+00	2.67573e-09	4.00138e+00
2.43098e+00	2.78436e-09	4.00138e+00
2.44094e+00	2.89508e-09	4.00137e+00
2.45088e+00	3.00907e-09	4.00141e+00
2.46080e+00	3.12532e-09	4.00140e+00
2.47104e+00	3.24921e-09	4.00139e+00
2.48100e+00	3.37415e-09	4.00136e+00
2.49098e+00	3.50307e-09	4.00138e+00
2.50091e+00	3.63501e-09	4.00132e+00
2.51086e+00	3.77249e-09	4.00134e+00
2.52112e+00	3.91576e-09	4.00135e+00
2.53107e+00	4.06110e-09	4.00134e+00
2.54099e+00	4.20923e-09	4.00132e+00
2.55091e+00	4.36375e-09	4.00131e+00
2.56086e+00	4.51778e-09	4.00131e+00
2.57110e+00	4.68211e-09	4.00133e+00
2.58101e+00	4.85072e-09	4.00137e+00
2.59094e+00	5.02005e-09	4.00137e+00
2.60089e+00	5.19540e-09	4.00139e+00
2.61083e+00	5.37455e-09	4.00139e+00
2.62114e+00	5.56346e-09	4.00141e+00
2.63104e+00	5.75516e-09	4.00140e+00
2.64098e+00	5.95020e-09	4.00138e+00
2.65091e+00	6.14752e-09	4.00140e+00
2.66112e+00	6.35787e-09	4.00138e+00
2.67105e+00	6.56912e-09	4.00138e+00
2.68098e+00	6.78304e-09	4.00143e+00
2.69090e+00	7.00223e-09	4.00140e+00
2.70089e+00	7.22876e-09	4.00141e+00
2.71116e+00	7.46658e-09	4.00139e+00
2.72110e+00	7.70744e-09	4.00137e+00
2.73103e+00	7.94932e-09	4.00140e+00
2.74095e+00	8.20210e-09	4.00136e+00
2.75089e+00	8.45039e-09	4.00138e+00
2.76111e+00	8.73654e-09	4.00137e+00
2.77104e+00	8.97805e-09	4.00133e+00
2.78099e+00	9.23498e-09	4.00135e+00
2.79088e+00	9.50380e-09	4.00134e+00
2.80082e+00	9.77625e-09	4.00136e+00
2.81111e+00	1.00998e-08	4.00134e+00
2.82108e+00	1.02830e-08	4.00132e+00
2.83102e+00	1.05345e-08	4.00132e+00
2.84096e+00	1.08141e-08	4.00132e+00
2.85091e+00	1.11544e-08	4.00136e+00
2.86118e+00	1.15456e-08	4.00137e+00
2.87110e+00	1.19870e-08	4.00136e+00
2.88103e+00	1.24539e-08	4.00136e+00
2.89094e+00	1.29543e-08	4.00135e+00
2.90087e+00	1.34885e-08	4.00136e+00
2.91115e+00	1.40580e-08	4.00136e+00
2.92105e+00	1.46446e-08	4.00135e+00
2.93097e+00	1.52555e-08	4.00138e+00
2.94090e+00	1.58889e-08	4.00141e+00
2.95089e+00	1.65531e-08	4.00137e+00
2.96114e+00	1.72509e-08	4.00135e+00
2.97102e+00	1.79659e-08	4.00136e+00
2.98095e+00	1.86984e-08	4.00134e+00
2.99089e+00	1.94736e-08	4.00136e+00
3.00083e+00	2.02579e-08	4.00135e+00
3.01106e+00	2.10932e-08	4.00134e+00
3.02099e+00	2.19591e-08	4.00140e+00
3.03096e+00	2.28373e-08	4.00136e+00
3.04091e+00	2.37535e-08	4.00136e+00
3.05084e+00	2.46921e-08	4.00135e+00
3.06113e+00	2.56817e-08	4.00138e+00
3.07104e+00	2.67006e-08	4.00139e+00
3.08100e+00	2.77514e-08	4.00138e+00
3.09092e+00	2.88438e-08	4.00136e+00
3.10086e+00	2.99608e-08	4.00140e+00
3.11113e+00	3.11414e-08	4.00138e+00
3.12106e+00	3.23355e-08	4.00136e+00
3.13103e+00	3.35836e-08	4.00139e+00
3.14093e+00	3.48619e-08	4.00138e+00
3.15089e+00	3.61869e-08	4.00137e+00
3.16116e+00	3.75747e-08	4.00137e+00
3.17106e+00	3.89989e-08	4.00138e+00
3.18099e+00	4.04846e-08	4.00138e+00
3.19093e+00	4.20056e-08	4.00139e+00
3.20087e+00	4.35584e-08	4.00142e+00
3.21112e+00	4.51838e-08	4.00141e+00
3.22106e+00	4.68642e-08	4.00139e+00
3.23096e+00	4.85569e-08	4.00141e+00
3.24090e+00	5.03272e-08	4.00138e+00
3.25085e+00	5.21333e-08	4.00141e+00
3.26111e+00	5.40508e-08	4.00141e+00
3.27104e+00	5.60142e-08	4.00141e+00
3.28102e+00	5.80012e-08	4.00140e+00
3.29097e+00	6.00590e-08	4.00141e+00
3.30089e+00	6.21727e-08	4.00140e+00
3.31116e+00	6.43979e-08	4.00140e+00
3.32107e+00	6.66936e-08	4.00136e+00
3.33103e+00	6.90216e-08	4.00138e+00
3.34095e+00	7.13936e-08	4.00139e+00
3.35122e+00	7.39139e-08	4.00136e+00
3.36112e+00	7.64724e-08	4.00138e+00
3.37106e+00	7.90764e-08	4.00139e+00
3.38100e+00	8.17695e-08	4.00138e+00
3.39093e+00	8.45663e-08	4.00139e+00
3.40118e+00	8.74584e-08	4.00141e+00
3.41114e+00	9.04042e-08	4.00142e+00
3.42106e+00	9.34127e-08	4.00143e+00
3.43098e+00	9.64755e-08	4.00142e+00
3.44095e+00	9.97452e-08	4.00141e+00
3.45119e+00	1.03765e-07	4.00141e+00
3.46120e+00	1.06474e-07	4.00141e+00
3.47115e+00	1.09638e-07	4.00140e+00
3.48104e+00	1.13118e-07	4.00141e+00
3.49096e+00	1.16884e-07	4.00140e+00
3.50124e+00	1.20981e-07	4.00145e+00
3.51120e+00	1.25212e-07	4.00142e+00
3.52109e+00	1.29659e-07	4.00143e+00
3.53108e+00	1.34279e-07	4.00141e+00
3.54100e+00	1.39068e-07	4.00139e+00
3.55126e+00	1.44078e-07	4.00140e+00
3.56117e+00	1.49227e-07	4.00141e+00
3.57108e+00	1.54482e-07	4.00142e+00
3.58100e+00	1.59896e-07	4.00145e+00
3.59095e+00	1.65532e-07	4.00143e+00
3.60121e+00	1.71431e-07	4.00143e+00
3.61115e+00	1.77393e-07	4.00145e+00
3.62111e+00	1.83661e-07	4.00144e+00
3.63105e+00	1.89834e-07	4.00144e+00
3.64100e+00	1.96331e-07	4.00143e+00
3.65122e+00	2.03123e-07	4.00145e+00
3.66116e+00	2.10063e-07	4.00144e+00
3.67110e+00	2.17158e-07	4.00143e+00
3.68105e+00	2.24528e-07	4.00147e+00
3.69100e+00	2.31978e-07	4.00144e+00
3.70124e+00	2.39899e-07	4.00148e+00
3.71120e+00	2.47808e-07	4.00146e+00
3.72117e+00	2.56000e-07	4.00146e+00
3.73105e+00	2.64299e-07	4.00145e+00
3.74099e+00	2.72757e-07	4.00145e+00
3.75127e+00	2.81958e-07	4.00145e+00
3.76119e+00	2.91040e-07	4.00149e+00
3.77109e+00	3.00464e-07	4.00146e+00
3.78104e+00	3.09955e-07	4.00145e+00
3.79097e+00	3.19816e-07	4.00145e+00
3.80125e+00	3.30085e-07	4.00147e+00
3.81116e+00	3.40438e-07	4.00146e+00
3.82109e+00	3.51192e-07	4.00148e+00
3.83101e+00	3.62093e-07	4.00148e+00
3.84098e+00	3.73402e-07	4.00145e+00
3.85123e+00	3.85169e-07	4.00147e+00
3.86115e+00	3.96892e-07	4.00147e+00
3.87107e+00	4.08865e-07	4.00148e+00
3.88102e+00	4.21306e-07	4.00149e+00
3.89095e+00	4.34085e-07	4.00150e+00
3.90121e+00	4.47343e-07	4.00146e+00
3.91114e+00	4.60533e-07	4.00148e+00
3.92109e+00	4.74304e-07	4.00143e+00
3.93107e+00	4.88257e-07	4.00144e+00
3.94099e+00	5.02682e-07	4.00143e+00
3.95123e+00	5.17293e-07	4.00145e+00
3.96118e+00	5.32667e-07	4.00143e+00
3.97112e+00	5.47922e-07	4.00143e+00
3.98102e+00	5.63606e-07	4.00146e+00
3.99095e+00	5.79433e-07	4.00148e+00
4.00119e+00	5.96164e-07	4.00145e+00
4.01117e+00	6.13006e-07	4.00146e+00
4.02110e+00	6.30319e-07	4.00144e+00
4.03101e+00	6.47865e-07	4.00144e+00
4.04128e+00	6.66331e-07	4.00143e+00
4.05124e+00	6.84743e-07	4.00143e+00
4.06114e+00	7.03146e-07	4.00142e+00
4.07106e+00	7.22003e-07	4.00145e+00
4.08099e+00	7.41414e-07	4.00146e+00
4.09126e+00	7.61927e-07	4.00145e+00
4.10120e+00	7.82550e-07	4.00144e+00
4.11114e+00	8.03364e-07	4.00140e+00
4.12109e+00	8.24394e-07	4.00140e+00
4.13102e+00	8.45954e-07	4.00139e+00
4.14129e+00	8.68311e-07	4.00141e+00
4.15120e+00	8.90775e-07	4.00143e+00
4.16115e+00	9.13894e-07	4.00144e+00
4.17107e+00	9.36971e-07	4.00141e+00
4.18103e+00	9.60918e-07	4.00141e+00
4.19126e+00	9.85781e-07	4.00141e+00
4.20120e+00	1.01322e-06	4.00142e+00
4.21118e+00	1.03472e-06	4.00141e+00
4.22112e+00	1.05785e-06	4.00142e+00
4.23104e+00	1.08248e-06	4.00145e+00
4.24130e+00	1.10934e-06	4.00144e+00
4.25124e+00	1.13701e-06	4.00144e+00
4.26119e+00	1.16511e-06	4.00145e+00
4.27116e+00	1.19380e-06	4.00146e+00
4.28109e+00	1.22291e-06	4.00144e+00
4.29134e+00	1.25376e-06	4.00141e+00
4.30128e+00	1.28441e-06	4.00141e+00
4.31123e+00	1.31594e-06	4.00141e+00
4.32114e+00	1.34791e-06	4.00143e+00
4.33109e+00	1.38028e-06	4.00143e+00
4.34139e+00	1.41461e-06	4.00141e+00
4.35134e+00	1.44854e-06	4.00143e+00
4.36125e+00	1.48295e-06	4.00140e+00
4.37119e+00	1.51772e-06	4.00141e+00
4.38113e+00	1.55265e-06	4.00139e+00
4.39137e+00	1.58936e-06	4.00141e+00
4.40130e+00	1.62582e-06	4.00140e+00
4.41122e+00	1.66344e-06	4.00142e+00
4.42116e+00	1.70079e-06	4.00142e+00
4.43113e+00	1.73912e-06	4.00143e+00
4.44136e+00	1.77852e-06	4.00142e+00
4.45128e+00	1.81980e-06	4.00140e+00
4.46121e+00	1.85952e-06	4.00141e+00
4.47118e+00	1.90035e-06	4.00139e+00
4.48111e+00	1.94134e-06	4.00139e+00
4.49131e+00	1.98588e-06	4.00138e+00
4.50124e+00	2.02775e-06	4.00141e+00
4.51122e+00	2.07188e-06	4.00140e+00
4.52119e+00	2.11612e-06	4.00137e+00
4.53112e+00	2.16082e-06	4.00138e+00
4.54137e+00	2.20732e-06	4.00138e+00
4.55127e+00	2.25321e-06	4.00136e+00
4.56123e+00	2.29977e-06	4.00138e+00
4.57116e+00	2.34571e-06	4.00139e+00
4.58109e+00	2.39424e-06	4.00138e+00
4.59137e+00	2.44421e-06	4.00138e+00
4.60132e+00	2.49433e-06	4.00137e+00
4.61127e+00	2.54475e-06	4.00136e+00
4.62118e+00	2.59524e-06	4.00136e+00
4.63112e+00	2.64650e-06	4.00139e+00
4.64137e+00	2.70031e-06	4.00135e+00
4.65131e+00	2.75232e-06	4.00135e+00
4.66124e+00	2.80692e-06	4.00138e+00
4.67117e+00	2.86083e-06	4.00135e+00
4.68142e+00	2.91833e-06	4.00137e+00
4.69137e+00	2.97287e-06	4.00136e+00
4.70127e+00	3.02928e-06	4.00136e+00
4.71121e+00	3.08615e-06	4.00138e+00
4.72114e+00	3.14145e-06	4.00138e+00
4.73141e+00	3.20086e-06	4.00142e+00
4.74134e+00	3.26123e-06	4.00139e+00
4.75130e+00	3.32022e-06	4.00143e+00
4.76122e+00	3.37918e-06	4.00139e+00
4.77117e+00	3.44134e-06	4.00138e+00
4.78142e+00	3.50351e-06	4.00138e+00
4.79133e+00	3.56768e-06	4.00139e+00
4.80126e+00	3.63032e-06	4.00139e+00
4.81122e+00	3.69556e-06	4.00141e+00
4.82114e+00	3.75970e-06	4.00140e+00
4.83138e+00	3.82605e-06	4.00143e+00
4.84136e+00	3.89249e-06	4.00143e+00
4.85130e+00	3.95962e-06	4.00143e+00
4.86124e+00	4.02785e-06	4.00141e+00
4.87116e+00	4.09529e-06	4.00143e+00
4.88141e+00	4.16513e-06	4.00142e+00
4.89134e+00	4.23475e-06	4.00142e+00
4.90128e+00	4.30646e-06	4.00141e+00
4.91122e+00	4.37626e-06	4.00141e+00
4.92116e+00	4.44625e-06	4.00142e+00
4.93141e+00	4.51992e-06	4.00143e+00
4.94137e+00	4.59297e-06	4.00139e+00
4.95132e+00	4.66858e-06	4.00139e+00
4.96123e+00	4.74365e-06	4.00138e+00
4.97120e+00	4.81857e-06	4.00138e+00
4.98146e+00	4.89735e-06	4.00140e+00
4.99140e+00	4.97388e-06	4.00141e+00
5.00130e+00	5.05125e-06	4.00141e+00
3.92675e-05	-3.75211e-10	5.00148e+00
1.00986e-02	1.51161e-09	5.00153e+00
2.01005e-02	2.76944e-09	5.00152e+00
3.01037e-02	3.63005e-09	5.00152e+00
4.01078e-02	4.22623e-09	5.00150e+00
5.01057e-02	4.63918e-09	5.00154e+00
6.01079e-02	4.92901e-09	5.00154e+00
7.01131e-02	5.13151e-09	5.00157e+00
8.01124e-02	5.27302e-09	5.00153e+00
9.01138e-02	5.37268e-09	5.00155e+00
1.00114e-01	5.44373e-09	5.00153e+00
1.10114e-01	5.49686e-09	5.00155e+00
1.20113e-01	5.53562e-09	5.00154e+00
1.30116e-01	5.56245e-09	5.00151e+00
1.40117e-01	5.58734e-09	5.00154e+00
1.50113e-01	5.60341e-09	5.00152e+00
1.60111e-01	5.61788e-09	5.00151e+00
1.70112e-01	5.62772e-09	5.00153e+00
1.80109e-01	5.63221e-09	5.00151e+00
1.90111e-01	5.63776e-09	5.00150e+00
2.00109e-01	5.64099e-09	5.00151e+00
2.10114e-01	5.64299e-09	5.00151e+00
2.20105e-01	5.64585e-09	5.00151e+00
2.30136e-01	5.64852e-09	5.00151e+00
2.40135e-01	5.64852e-09	5.00150e+00
2.50124e-01	5.64820e-09	5.00149e+00
2.60123e-01	5.64904e-09	5.00148e+00
2.70149e-01	5.64554e-09	5.00148e+00
2.80140e-01	5.64553e-09	5.00146e+00
2.90133e-01	5.64386e-09	5.00150e+00
3.00126e-01	5.63748e-09	5.00152e+00
3.10153e-01	5.63455e-09	5.00151e+00
3.20149e-01	5.62956e-09	5.00148e+00
3.30140e-01	5.62643e-09	5.00150e+00
3.40135e-01	5.61991e-09	5.00150e+00
3.50130e-01	5.61434e-09	5.00148e+00
3.60154e-01	5.60948e-09	5.00149e+00
3.70150e-01	5.60335e-09	5.00150e+00
3.80142e-01	5.59581e-09	5.00153e+00
3.90143e-01	5.58905e-09	5.00152e+00
4.00166e-01	5.58384e-09	5.00153e+00
4.10163e-01	5.57301e-09	5.00154e+00
4.20153e-01	5.56597e-09	5.00151e+00
4.30143e-01	5.55782e-09	5.00151e+00
4.40136e-01	5.54715e-09	5.00153e+00
4.50168e-01	5.54067e-09	5.00151e+00
4.60159e-01	5.53198e-09	5.00154e+00
4.70153e-01	5.52240e-09	5.00153e+00
4.80144e-01	5.51375e-09	5.00153e+00
4.90176e-01	5.49842e-09	5.00152e+00
5.00166e-01	5.48941e-09	5.00154e+00
5.10157e-01	5.48014e-09	5.00152e+00
5.20149e-01	5.46983e-09	5.00150e+00
5.30175e-01	5.46033e-09	5.00150e+00
5.40175e-01	5.45196e-09	5.00150e+00
5.50167e-01	5.43883e-09	5.00146e+00
5.60163e-01	5.43199e-09	5.00146e+00
5.70157e-01	5.42281e-09	5.00145e+00
5.80183e-01	5.41214e-09	5.00146e+00
5.90181e-01	5.40085e-09	5.00146e+00
6.00172e-01	5.39241e-09	5.00146e+00
6.10163e-01	5.38467e-09	5.00150e+00
6.20187e-01	5.37663e-09	5.00153e+00
6.30179e-01	5.36474e-09	5.00146e+00
6.40164e-01	5.35398e-09	5.00149e+00
6.50162e-01	5.34602e-09	5.00147e+00
6.60154e-01	5.33594e-09	5.00151e+00
6.70184e-01	5.32839e-09	5.00149e+00
6.80176e-01	5.31956e-09	5.00148e+00
6.90169e-01	5.30709e-09	5.00147e+00
7.00159e-01	5.29715e-09	5.00149e+00
7.10189e-01	5.28808e-09	5.00151e+00
7.20180e-01	5.27963e-09	5.00155e+00
7.30171e-01	5.26882e-09	5.00153e+00
7.40163e-01	5.26025e-09	5.00153e+00
7.50196e-01	5.25221e-09	5.00154e+00
7.60186e-01	5.24704e-09	5.00155e+00
7.70176e-01	5.23829e-09	5.00153e+00
7.80173e-01	5.22900e-09	5.00151e+00
7.90163e-01	5.21986e-09	5.00154e+00
8.00182e-01	5.21158e-09	5.00153e+00
8.10171e-01	5.20539e-09	5.00150e+00
8.20165e-01	5.19705e-09	5.00149e+00
8.30163e-01	5.18788e-09	5.00150e+00
8.40190e-01	5.18220e-09	5.00149e+00
8.50186e-01	5.17216e-09	5.00150e+00
8.60182e-01	5.16564e-09	5.00153e+00
8.70172e-01	5.15853e-09	5.00150e+00
8.80163e-01	5.15128e-09	5.00151e+00
8.90192e-01	5.14567e-09	5.00152e+00
9.00185e-01	5.13782e-09	5.00148e+00
9.10177e-01	5.13174e-09	5.00148e+00
9.20165e-01	5.12481e-09	5.00151e+00
9.30197e-01	5.11906e-09	5.00151e+00
9.40188e-01	5.11288e-09	5.00148e+00
9.50183e-01	5.10636e-09	5.00150e+00
9.60175e-01	5.09725e-09	5.00154e+00
9.70169e-01	5.09482e-09	5.00155e+00
9.80197e-01	5.08832e-09	5.00156e+00
9.90187e-01	5.08392e-09	5.00152e+00
1.00018e+00	5.07874e-09	5.00154e+00
1.01017e+00	5.07444e-09	5.00153e+00
1.02020e+00	5.06954e-09	5.00153e+00
1.03019e+00	5.06351e-09	5.00154e+00
1.04018e+00	5.05834e-09	5.00156e+00
1.05017e+00	5.05566e-09	5.00152e+00
1.06019e+00	5.05254e-09	5.00154e+00
1.07019e+00	5.04396e-09	5.00151e+00
1.08018e+00	5.04237e-09	5.00149e+00
1.09017e+00	5.02144e-09	5.00153e+00
1.10016e+00	5.00055e-09	5.00153e+00
1.11019e+00	4.99668e-09	5.00155e+00
1.12018e+00	4.99314e-09	5.00155e+00
1.13019e+00	4.98865e-09	5.00154e+00
1.14018e+00	4.98501e-09	5.00151e+00
1.15021e+00	4.98117e-09	5.00155e+00
1.16020e+00	4.98090e-09	5.00151e+00
1.17019e+00	4.97815e-09	5.00154e+00
1.18018e+00	4.97415e-09	5.00153e+00
1.19017e+00	4.97427e-09	5.00153e+00
1.20020e+00	4.97198e-09	5.00152e+00
1.21019e+00	4.96860e-09	5.00150e+00
1.22019e+00	4.96934e-09	5.00149e+00
1.23018e+00	4.96626e-09	5.00153e+00
1.24020e+00	4.96686e-09	5.00153e+00
1.25019e+00	4.96519e-09	5.00153e+00
1.26019e+00	4.96319e-09	5.00150e+00
1.27018e+00	4.96403e-09	5.00154e+00
1.28021e+00	4.96280e-09	5.00151e+00
1.29020e+00	4.96001e-09	5.00155e+00
1.30019e+00	4.96110e-09	5.00157e+00
1.31019e+00	4.96012e-09	5.00156e+00
1.32018e+00	4.96079e-09	5.00155e+00
1.33021e+00	4.96048e-09	5.00154e+00
1.34020e+00	4.96051e-09	5.00152e+00
1.35019e+00	4.96024e-09	5.00156e+00
1.36018e+00	4.96022e-09	5.00151e+00
1.37020e+00	4.95883e-09	5.00151e+00
1.38019e+00	4.96147e-09	5.00153e+00
1.39018e+00	4.96161e-09	5.00154e+00
1.40017e+00	4.96337e-09	5.00155e+00
1.41016e+00	4.96400e-09	5.00155e+00
1.42019e+00	4.96486e-09	5.00153e+00
1.43018e+00	4.96644e-09	5.00155e+00
1.44018e+00	4.96886e-09	5.00156e+00
1.45017e+00	4.96873e-09	5.00153e+00
1.46019e+00	4.97224e-09	5.00154e+00
1.47018e+00	4.97351e-09	5.00155e+00
1.48018e+00	4.97502e-09	5.00156e+00
1.49016e+00	4.97711e-09	5.00153e+00
1.50019e+00	4.98052e-09	5.00154e+00
1.51018e+00	4.98211e-09	5.00152e+00
1.52017e+00	4.98886e-09	5.00149e+00
1.53016e+00	4.98955e-09	5.00151e+00
1.54015e+00	4.99080e-09	5.00153e+00
1.55018e+00	4.99518e-09	5.00155e+00
1.56017e+00	4.99979e-09	5.00152e+00
1.57017e+00	5.00115e-09	5.00155e+00
1.58015e+00	5.00639e-09	5.00153e+00
1.59018e+00	5.00895e-09	5.00149e+00
1.60017e+00	5.01039e-09	5.00151e+00
1.61016e+00	5.01378e-09	5.00148e+00
1.62015e+00	5.01708e-09	5.00151e+00
1.63014e+00	5.02108e-09	5.00148e+00
1.64017e+00	5.02276e-09	5.00150e+00
1.65016e+00	5.02576e-09	5.00152e+00
1.66015e+00	5.03285e-09	5.00152e+00
1.67013e+00	5.03546e-09	5.00155e+00
1.68016e+00	5.04153e-09	5.00156e+00
1.69015e+00	5.04613e-09	5.00155e+00
1.70014e+00	5.05041e-09	5.00154e+00
1.71013e+00	5.05641e-09	5.00156e+00
1.72013e+00	5.06183e-09	5.00153e+00
1.73015e+00	5.06776e-09	5.00154e+00
1.74014e+00	5.07298e-09	5.00155e+00
1.75014e+00	5.07975e-09	5.00156e+00
1.76012e+00	5.08674e-09	5.00156e+00
1.77015e+00	5.09274e-09	5.00156e+00
1.78014e+00	5.09735e-09	5.00158e+00
1.79013e+00	5.10325e-09	5.00153e+00
1.80012e+00	5.11123e-09	5.00158e+00
1.81015e+00	5.11810e-09	5.00158e+00
1.82014e+00	5.12520e-09	5.00151e+00
1.83013e+00	5.12868e-09	5.00151e+00
1.84012e+00	5.13759e-09	5.00152e+00
1.85011e+00	5.14623e-09	5.00153e+00
1.86014e+00	5.15322e-09	5.00151e+00
1.87013e+00	5.15820e-09	5.00152e+00
1.88013e+00	5.16654e-09	5.00153e+00
1.89011e+00	5.17491e-09	5.00153e+00
1.90014e+00	5.18274e-09	5.00152e+00
1.91013e+00	5.19111e-09	5.00155e+00
1.92012e+00	5.19840e-09	5.00153e+00
1.93011e+00	5.20672e-09	5.00154e+00
1.94010e+00	5.21471e-09	5.00158e+00
1.95013e+00	5.22268e-09	5.00156e+00
1.96012e+00	5.23306e-09	5.00157e+00
1.97010e+00	5.24115e-09	5.00156e+00
1.98009e+00	5.24938e-09	5.00155e+00
1.99012e+00	5.25880e-09	5.00155e+00
2.00011e+00	5.26859e-09	5.00153e+00
2.01078e+00	5.28002e-09	5.00149e+00
2.02106e+00	5.29214e-09	5.00147e+00
2.03097e+00	5.30169e-09	5.00149e+00
2.04091e+00	5.31154e-09	5.00151e+00
2.05085e+00	5.32103e-09	5.00147e+00
2.06083e+00	5.32983e-09	5.00150e+00
2.07107e+00	5.34072e-09	5.00150e+00
2.08097e+00	5.35172e-09	5.00152e+00
2.09092e+00	5.36073e-09	5.00154e+00
2.10086e+00	5.37216e-09	5.00153e+00
2.11078e+00	5.38189e-09	5.00154e+00
2.12105e+00	5.39274e-09	5.00155e+00
2.13106e+00	5.40589e-09	5.00154e+00
2.14096e+00	5.41666e-09	5.00153e+00
2.15092e+00	5.42672e-09	5.00155e+00
2.16083e+00	5.41947e-09	5.00148e+00
2.17107e+00	5.41906e-09	5.00151e+00
2.18099e+00	5.43037e-09	5.00145e+00
2.19094e+00	5.44187e-09	5.00147e+00
2.20085e+00	5.45318e-09	5.00148e+00
2.21083e+00	5.46637e-09	5.00147e+00
2.22107e+00	5.47968e-09	5.00150e+00
2.23101e+00	5.49029e-09	5.00149e+00
2.24094e+00	5.50369e-09	5.00151e+00
2.25088e+00	5.51558e-09	5.00149e+00
2.26082e+00	5.52588e-09	5.00152e+00
2.27111e+00	5.54147e-09	5.00154e+00
2.28104e+00	5.55479e-09	5.00153e+00
2.29099e+00	5.56613e-09	5.00152e+00
2.30093e+00	5.57940e-09	5.00152e+00
2.31087e+00	5.59266e-09	5.00151e+00
2.32112e+00	5.60830e-09	5.00149e+00
2.33103e+00	5.62081e-09	5.00147e+00
2.34095e+00	5.63248e-09	5.00149e+00
2.35089e+00	5.64498e-09	5.00148e+00
2.36085e+00	5.65957e-09	5.00151e+00
2.37113e+00	5.67583e-09	5.00146e+00
2.38107e+00	5.68829e-09	5.00149e+00
2.39098e+00	5.70194e-09	5.00151e+00
2.40093e+00	5.71482e-09	5.00149e+00
