VGB	ID	VDS
1.60007e+00	6.09832e-05	1.00046e+00
1.61006e+00	6.37281e-05	1.00046e+00
1.62008e+00	6.65555e-05	1.00046e+00
1.63007e+00	6.94282e-05	1.00046e+00
1.64005e+00	7.23732e-05	1.00046e+00
1.65007e+00	7.54066e-05	1.00046e+00
1.66006e+00	7.84892e-05	1.00046e+00
1.67005e+00	8.16392e-05	1.00046e+00
1.68008e+00	8.48672e-05	1.00046e+00
1.69006e+00	8.81531e-05	1.00046e+00
1.70004e+00	9.15153e-05	1.00046e+00
1.71007e+00	9.49477e-05	1.00045e+00
1.72006e+00	9.84347e-05	1.00046e+00
1.73004e+00	1.01971e-04	1.00046e+00
1.74007e+00	1.05613e-04	1.00046e+00
1.75005e+00	1.09297e-04	1.00046e+00
1.76003e+00	1.13053e-04	1.00046e+00
1.77006e+00	1.16891e-04	1.00046e+00
1.78004e+00	1.20769e-04	1.00046e+00
1.79007e+00	1.24752e-04	1.00046e+00
1.80006e+00	1.28775e-04	1.00046e+00
1.81004e+00	1.32858e-04	1.00046e+00
1.82006e+00	1.37028e-04	1.00046e+00
1.83005e+00	1.41245e-04	1.00046e+00
1.84003e+00	1.45517e-04	1.00046e+00
1.85005e+00	1.49896e-04	1.00046e+00
1.86004e+00	1.54322e-04	1.00046e+00
1.87003e+00	1.58779e-04	1.00046e+00
1.88005e+00	1.63342e-04	1.00046e+00
1.89003e+00	1.67953e-04	1.00046e+00
1.90002e+00	1.72632e-04	1.00046e+00
1.91004e+00	1.77388e-04	1.00046e+00
1.92002e+00	1.82207e-04	1.00046e+00
1.93001e+00	1.87056e-04	1.00046e+00
1.94003e+00	1.92010e-04	1.00046e+00
1.95002e+00	1.96996e-04	1.00046e+00
1.96001e+00	2.02045e-04	1.00046e+00
1.97003e+00	2.07204e-04	1.00046e+00
1.98001e+00	2.12360e-04	1.00046e+00
1.99000e+00	2.17616e-04	1.00046e+00
2.00002e+00	2.22949e-04	1.00046e+00
2.01028e+00	2.28361e-04	1.00046e+00
2.02057e+00	2.33931e-04	1.00046e+00
2.03050e+00	2.39379e-04	1.00046e+00
2.04041e+00	2.44925e-04	1.00046e+00
2.05038e+00	2.50509e-04	1.00046e+00
2.06033e+00	2.56168e-04	1.00046e+00
2.07057e+00	2.62050e-04	1.00046e+00
2.08051e+00	2.67846e-04	1.00046e+00
2.09043e+00	2.73674e-04	1.00046e+00
2.10039e+00	2.79611e-04	1.00046e+00
2.11034e+00	2.85520e-04	1.00046e+00
2.12059e+00	2.91728e-04	1.00046e+00
2.13054e+00	2.97810e-04	1.00046e+00
2.14047e+00	3.03950e-04	1.00046e+00
2.15042e+00	3.10129e-04	1.00046e+00
2.16037e+00	3.16401e-04	1.00046e+00
2.17061e+00	3.22880e-04	1.00046e+00
2.18055e+00	3.29272e-04	1.00046e+00
2.19049e+00	3.35710e-04	1.00046e+00
2.20043e+00	3.42184e-04	1.00046e+00
2.21036e+00	3.48740e-04	1.00046e+00
2.22063e+00	3.55560e-04	1.00046e+00
2.23057e+00	3.62173e-04	1.00046e+00
2.24051e+00	3.68889e-04	1.00046e+00
2.25041e+00	3.75638e-04	1.00046e+00
2.26036e+00	3.82450e-04	1.00046e+00
2.27062e+00	3.89541e-04	1.00046e+00
2.28059e+00	3.96487e-04	1.00046e+00
2.29053e+00	4.03504e-04	1.00046e+00
2.30046e+00	4.10522e-04	1.00046e+00
2.31038e+00	4.17582e-04	1.00046e+00
2.32065e+00	4.24932e-04	1.00046e+00
2.33062e+00	4.32169e-04	1.00046e+00
2.34051e+00	4.39408e-04	1.00046e+00
2.35046e+00	4.46699e-04	1.00046e+00
2.36038e+00	4.54049e-04	1.00046e+00
2.37064e+00	4.61737e-04	1.00046e+00
2.38059e+00	4.69185e-04	1.00046e+00
2.39051e+00	4.76706e-04	1.00046e+00
2.40049e+00	4.84242e-04	1.00046e+00
2.41043e+00	4.91844e-04	1.00046e+00
2.42065e+00	4.99770e-04	1.00046e+00
2.43059e+00	5.07461e-04	1.00046e+00
2.44053e+00	5.15260e-04	1.00046e+00
2.45050e+00	5.23065e-04	1.00045e+00
2.46042e+00	5.30947e-04	1.00046e+00
2.47037e+00	5.38835e-04	1.00046e+00
2.48061e+00	5.47075e-04	1.00046e+00
2.49057e+00	5.55063e-04	1.00045e+00
2.50049e+00	5.63143e-04	1.00045e+00
2.51042e+00	5.71216e-04	1.00045e+00
2.52037e+00	5.79394e-04	1.00045e+00
2.53065e+00	5.87871e-04	1.00045e+00
2.54059e+00	5.96120e-04	1.00045e+00
2.55052e+00	6.04392e-04	1.00045e+00
2.56046e+00	6.12747e-04	1.00045e+00
2.57040e+00	6.21068e-04	1.00046e+00
2.58066e+00	6.29777e-04	1.00046e+00
2.59058e+00	6.38238e-04	1.00045e+00
2.60051e+00	6.46747e-04	1.00045e+00
2.61047e+00	6.55275e-04	1.00045e+00
2.62043e+00	6.63869e-04	1.00045e+00
2.63067e+00	6.72777e-04	1.00044e+00
2.64058e+00	6.81427e-04	1.00044e+00
2.65052e+00	6.90167e-04	1.00044e+00
2.66047e+00	6.98890e-04	1.00044e+00
2.67040e+00	7.07663e-04	1.00044e+00
2.68062e+00	7.16713e-04	1.00044e+00
2.69055e+00	7.25633e-04	1.00044e+00
2.70050e+00	7.34525e-04	1.00044e+00
2.71046e+00	7.43460e-04	1.00044e+00
2.72037e+00	7.52412e-04	1.00044e+00
2.73065e+00	7.61738e-04	1.00044e+00
2.74058e+00	7.70754e-04	1.00044e+00
2.75052e+00	7.79744e-04	1.00044e+00
2.76045e+00	7.88942e-04	1.00044e+00
2.77037e+00	7.98027e-04	1.00044e+00
2.78067e+00	8.07496e-04	1.00044e+00
2.79064e+00	8.16707e-04	1.00044e+00
2.80054e+00	8.25986e-04	1.00044e+00
2.81049e+00	8.35233e-04	1.00044e+00
2.82042e+00	8.44519e-04	1.00044e+00
2.83072e+00	8.54155e-04	1.00044e+00
2.84065e+00	8.63472e-04	1.00044e+00
2.85057e+00	8.72848e-04	1.00044e+00
2.86051e+00	8.82255e-04	1.00044e+00
2.87048e+00	8.91662e-04	1.00044e+00
2.88073e+00	9.01365e-04	1.00044e+00
2.89066e+00	9.10850e-04	1.00044e+00
2.90060e+00	9.20333e-04	1.00044e+00
2.91056e+00	9.29774e-04	1.00044e+00
2.92051e+00	9.39379e-04	1.00044e+00
2.93073e+00	9.49141e-04	1.00044e+00
2.94067e+00	9.58674e-04	1.00044e+00
2.95067e+00	9.68265e-04	1.00044e+00
2.96058e+00	9.77911e-04	1.00044e+00
2.97049e+00	9.87558e-04	1.00044e+00
2.98077e+00	9.97470e-04	1.00044e+00
2.99071e+00	1.00736e-03	1.00045e+00
3.00067e+00	1.01702e-03	1.00045e+00
3.01058e+00	1.02668e-03	1.00045e+00
3.02052e+00	1.03633e-03	1.00045e+00
3.03079e+00	1.04627e-03	1.00045e+00
3.04073e+00	1.05593e-03	1.00045e+00
3.05068e+00	1.06569e-03	1.00044e+00
3.06059e+00	1.07540e-03	1.00045e+00
3.07051e+00	1.08510e-03	1.00045e+00
3.08080e+00	1.09516e-03	1.00045e+00
3.09071e+00	1.10490e-03	1.00045e+00
3.10066e+00	1.11461e-03	1.00045e+00
3.11059e+00	1.12434e-03	1.00045e+00
3.12054e+00	1.13410e-03	1.00045e+00
3.13081e+00	1.14414e-03	1.00045e+00
3.14071e+00	1.15382e-03	1.00045e+00
3.15066e+00	1.16363e-03	1.00045e+00
3.16060e+00	1.17331e-03	1.00045e+00
3.17054e+00	1.18309e-03	1.00045e+00
3.18075e+00	1.19318e-03	1.00045e+00
3.19071e+00	1.20294e-03	1.00045e+00
3.20065e+00	1.21271e-03	1.00045e+00
3.21062e+00	1.22241e-03	1.00045e+00
3.22054e+00	1.23216e-03	1.00045e+00
3.23079e+00	1.24217e-03	1.00045e+00
3.24073e+00	1.25196e-03	1.00045e+00
3.25067e+00	1.26165e-03	1.00045e+00
3.26061e+00	1.27136e-03	1.00045e+00
3.27053e+00	1.28107e-03	1.00045e+00
3.28082e+00	1.29116e-03	1.00045e+00
3.29077e+00	1.30088e-03	1.00045e+00
3.30072e+00	1.31052e-03	1.00045e+00
3.31062e+00	1.32022e-03	1.00045e+00
3.32056e+00	1.32993e-03	1.00045e+00
3.33084e+00	1.33992e-03	1.00045e+00
3.34076e+00	1.34953e-03	1.00045e+00
3.35068e+00	1.35918e-03	1.00045e+00
3.36060e+00	1.36877e-03	1.00045e+00
3.37054e+00	1.37841e-03	1.00045e+00
3.38081e+00	1.38837e-03	1.00045e+00
3.39075e+00	1.39802e-03	1.00045e+00
3.40070e+00	1.40763e-03	1.00045e+00
3.41063e+00	1.41720e-03	1.00045e+00
3.42060e+00	1.42682e-03	1.00045e+00
3.43084e+00	1.43667e-03	1.00045e+00
3.44080e+00	1.44627e-03	1.00045e+00
3.45075e+00	1.45574e-03	1.00045e+00
3.46069e+00	1.46530e-03	1.00045e+00
3.47060e+00	1.47481e-03	1.00045e+00
3.48085e+00	1.48455e-03	1.00045e+00
3.49077e+00	1.49401e-03	1.00045e+00
3.50073e+00	1.50345e-03	1.00045e+00
3.51066e+00	1.51285e-03	1.00045e+00
3.52059e+00	1.52237e-03	1.00045e+00
3.53086e+00	1.53219e-03	1.00045e+00
3.54075e+00	1.54158e-03	1.00045e+00
3.55074e+00	1.55097e-03	1.00045e+00
3.56066e+00	1.56030e-03	1.00045e+00
3.57059e+00	1.56973e-03	1.00045e+00
3.58084e+00	1.57934e-03	1.00045e+00
3.59081e+00	1.58875e-03	1.00045e+00
3.60074e+00	1.59808e-03	1.00045e+00
3.61068e+00	1.60734e-03	1.00045e+00
3.62063e+00	1.61664e-03	1.00045e+00
3.63088e+00	1.62625e-03	1.00045e+00
3.64081e+00	1.63542e-03	1.00046e+00
3.65074e+00	1.64469e-03	1.00045e+00
3.66069e+00	1.65393e-03	1.00045e+00
3.67063e+00	1.66312e-03	1.00045e+00
3.68090e+00	1.67265e-03	1.00045e+00
3.69083e+00	1.68184e-03	1.00045e+00
3.70078e+00	1.69097e-03	1.00045e+00
3.71072e+00	1.70022e-03	1.00045e+00
3.72067e+00	1.70933e-03	1.00045e+00
3.73060e+00	1.71840e-03	1.00045e+00
3.74085e+00	1.72778e-03	1.00045e+00
3.75077e+00	1.73679e-03	1.00045e+00
3.76074e+00	1.74591e-03	1.00045e+00
3.77068e+00	1.75498e-03	1.00045e+00
3.78057e+00	1.76393e-03	1.00045e+00
3.79083e+00	1.77320e-03	1.00045e+00
3.80079e+00	1.78221e-03	1.00045e+00
3.81074e+00	1.79119e-03	1.00045e+00
3.82066e+00	1.80014e-03	1.00045e+00
3.83057e+00	1.80907e-03	1.00045e+00
3.84084e+00	1.81834e-03	1.00045e+00
3.85077e+00	1.82720e-03	1.00045e+00
3.86070e+00	1.83610e-03	1.00045e+00
3.87062e+00	1.84497e-03	1.00045e+00
3.88060e+00	1.85385e-03	1.00045e+00
3.89085e+00	1.86295e-03	1.00045e+00
3.90078e+00	1.87180e-03	1.00045e+00
3.91071e+00	1.88051e-03	1.00045e+00
3.92064e+00	1.88939e-03	1.00045e+00
3.93057e+00	1.89811e-03	1.00045e+00
3.94086e+00	1.90718e-03	1.00045e+00
3.95078e+00	1.91589e-03	1.00045e+00
3.96072e+00	1.92459e-03	1.00045e+00
3.97066e+00	1.93328e-03	1.00045e+00
3.98059e+00	1.94195e-03	1.00045e+00
3.99083e+00	1.95081e-03	1.00045e+00
4.00076e+00	1.95948e-03	1.00045e+00
4.01072e+00	1.96806e-03	1.00045e+00
4.02067e+00	1.97671e-03	1.00045e+00
4.03056e+00	1.98532e-03	1.00045e+00
4.04083e+00	1.99413e-03	1.00045e+00
4.05081e+00	2.00272e-03	1.00045e+00
4.06073e+00	2.01122e-03	1.00045e+00
4.07068e+00	2.01975e-03	1.00045e+00
4.08059e+00	2.02829e-03	1.00045e+00
4.09085e+00	2.03704e-03	1.00045e+00
4.10084e+00	2.04556e-03	1.00045e+00
4.11077e+00	2.05392e-03	1.00045e+00
4.12069e+00	2.06237e-03	1.00045e+00
4.13062e+00	2.07082e-03	1.00045e+00
4.14088e+00	2.07952e-03	1.00045e+00
4.15082e+00	2.08783e-03	1.00045e+00
4.16075e+00	2.09628e-03	1.00045e+00
4.17067e+00	2.10456e-03	1.00045e+00
4.18066e+00	2.11294e-03	1.00045e+00
4.19092e+00	2.12152e-03	1.00045e+00
4.20083e+00	2.12987e-03	1.00045e+00
4.21077e+00	2.13816e-03	1.00045e+00
4.22074e+00	2.14640e-03	1.00045e+00
4.23065e+00	2.15468e-03	1.00045e+00
4.24086e+00	2.16318e-03	1.00045e+00
4.25080e+00	2.17136e-03	1.00045e+00
4.26077e+00	2.17960e-03	1.00045e+00
4.27071e+00	2.18778e-03	1.00045e+00
4.28063e+00	2.19590e-03	1.00045e+00
4.29088e+00	2.20424e-03	1.00045e+00
4.30081e+00	2.21245e-03	1.00045e+00
4.31076e+00	2.22051e-03	1.00045e+00
4.32067e+00	2.22866e-03	1.00045e+00
4.33061e+00	2.23671e-03	1.00045e+00
4.34089e+00	2.24504e-03	1.00045e+00
4.35085e+00	2.25309e-03	1.00045e+00
4.36077e+00	2.26108e-03	1.00045e+00
4.37069e+00	2.26910e-03	1.00045e+00
4.38064e+00	2.27715e-03	1.00045e+00
4.39090e+00	2.28538e-03	1.00045e+00
4.40083e+00	2.29335e-03	1.00045e+00
4.41074e+00	2.30136e-03	1.00045e+00
4.42067e+00	2.30922e-03	1.00045e+00
4.43066e+00	2.31722e-03	1.00045e+00
4.44092e+00	2.32537e-03	1.00045e+00
4.45083e+00	2.33321e-03	1.00045e+00
4.46077e+00	2.34106e-03	1.00045e+00
4.47068e+00	2.34896e-03	1.00045e+00
4.48063e+00	2.35684e-03	1.00045e+00
4.49090e+00	2.36494e-03	1.00045e+00
4.50079e+00	2.37271e-03	1.00045e+00
4.51074e+00	2.38049e-03	1.00045e+00
4.52072e+00	2.38835e-03	1.00045e+00
4.53064e+00	2.39605e-03	1.00045e+00
4.54089e+00	2.40410e-03	1.00045e+00
4.55080e+00	2.41187e-03	1.00045e+00
4.56075e+00	2.41952e-03	1.00045e+00
4.57069e+00	2.42722e-03	1.00045e+00
4.58062e+00	2.43494e-03	1.00045e+00
4.59091e+00	2.44290e-03	1.00045e+00
4.60087e+00	2.45056e-03	1.00045e+00
4.61081e+00	2.45820e-03	1.00045e+00
4.62072e+00	2.46588e-03	1.00045e+00
4.63065e+00	2.47349e-03	1.00045e+00
4.64089e+00	2.48133e-03	1.00045e+00
4.65086e+00	2.48892e-03	1.00045e+00
4.66079e+00	2.49642e-03	1.00045e+00
4.67071e+00	2.50401e-03	1.00045e+00
4.68064e+00	2.51154e-03	1.00045e+00
4.69091e+00	2.51929e-03	1.00045e+00
4.70086e+00	2.52679e-03	1.00045e+00
4.71079e+00	2.53434e-03	1.00045e+00
4.72071e+00	2.54187e-03	1.00045e+00
4.73068e+00	2.54934e-03	1.00045e+00
4.74096e+00	2.55704e-03	1.00045e+00
4.75086e+00	2.56447e-03	1.00045e+00
4.76083e+00	2.57194e-03	1.00045e+00
4.77077e+00	2.57934e-03	1.00045e+00
4.78070e+00	2.58668e-03	1.00045e+00
4.79094e+00	2.59431e-03	1.00045e+00
4.80086e+00	2.60173e-03	1.00045e+00
4.81078e+00	2.60909e-03	1.00045e+00
4.82074e+00	2.61641e-03	1.00045e+00
4.83066e+00	2.62375e-03	1.00045e+00
4.84095e+00	2.63133e-03	1.00045e+00
4.85088e+00	2.63863e-03	1.00045e+00
4.86084e+00	2.64592e-03	1.00045e+00
4.87077e+00	2.65316e-03	1.00045e+00
4.88070e+00	2.66046e-03	1.00045e+00
4.89095e+00	2.66797e-03	1.00045e+00
4.90091e+00	2.67519e-03	1.00045e+00
4.91084e+00	2.68244e-03	1.00045e+00
4.92078e+00	2.68963e-03	1.00045e+00
4.93069e+00	2.69678e-03	1.00045e+00
4.94064e+00	2.70399e-03	1.00045e+00
4.95090e+00	2.71140e-03	1.00045e+00
4.96082e+00	2.71857e-03	1.00045e+00
4.97074e+00	2.72569e-03	1.00045e+00
4.98070e+00	2.73286e-03	1.00045e+00
4.99065e+00	2.73996e-03	1.00045e+00
5.00089e+00	2.74733e-03	1.00045e+00
